step,epoch,loss,lm,cls,rec,dist,ahead,lr
192,0,0.9421884417533875,0.9082173705101013,0.2770320177078247,0.05120527744293213,1.2771194633387495e-05,0.07414721697568893,1.6423153117657983e-05
193,0,0.6693236827850342,0.6498810648918152,0.0949542447924614,0.09839369356632233,1.0178959200857207e-05,0.10054642707109451,1.638836550793575e-05
194,0,1.4393703937530518,1.3865267038345337,0.47014206647872925,0.04537234827876091,1.3984361430630088e-05,0.07121199369430542,1.6353449205141384e-05
195,0,1.9229708909988403,1.9026600122451782,0.1036037802696228,0.09572488814592361,1.082534890883835e-05,0.1032804474234581,1.6318404972387542e-05
196,0,1.0935308933258057,1.0759954452514648,0.09490426629781723,0.06188921257853508,1.055157099472126e-05,0.0990079790353775,1.6283233575582863e-05
197,0,1.1654646396636963,1.145754098892212,0.1240597739815712,0.06141011044383049,1.2754641829815228e-05,0.08467637002468109,1.6247935783415206e-05
198,0,1.0656049251556396,0.8832962512969971,1.747187852859497,0.051112398505210876,1.3927775398769882e-05,0.10068266093730927,1.621251236733487e-05
199,0,1.1512030363082886,1.1248295307159424,0.18096855282783508,0.06862246245145798,1.1945151527470443e-05,0.09690792113542557,1.617696410153772e-05
200,0,1.7307095527648926,1.7014955282211304,0.1963072270154953,0.08860331773757935,1.2317648725002073e-05,0.10305888205766678,1.6141291762948277e-05
201,0,1.4075171947479248,1.3823795318603516,0.17919522523880005,0.05009910464286804,1.4761007150809746e-05,0.09425973892211914,1.610549613120273e-05
202,0,1.2684186697006226,1.2622472047805786,,0.04416068270802498,1.619419526832644e-05,0.07926172763109207,1.60695779886319e-05
203,0,1.0259071588516235,1.0047507286071777,0.15224359929561615,0.045911699533462524,1.2553929082059767e-05,0.07272527366876602,1.6033538120244132e-05
204,0,1.0526812076568604,1.0448342561721802,,0.05984284356236458,1.5421552234329283e-05,0.09708985686302185,1.5997377313708167e-05
205,0,1.332412600517273,1.2992509603500366,0.22450581192970276,0.10943283140659332,1.5439169146702625e-05,0.10478345304727554,1.5961096359335894e-05
206,0,1.4249095916748047,1.4065057039260864,0.10883986949920654,0.05632619559764862,1.483186861150898e-05,0.0940689668059349,1.5924696050065088e-05
207,0,0.9121991395950317,0.8936223983764648,0.12420812994241714,0.042936354875564575,1.7380471035721712e-05,0.08017432689666748,1.5888177181442096e-05
208,0,1.4101210832595825,1.365390419960022,0.3582736849784851,0.0691371038556099,1.825538492994383e-05,0.10892202705144882,1.585154055160442e-05
209,0,1.524211049079895,1.3745524883270264,1.4434380531311035,0.0342797115445137,1.8101240129908547e-05,0.07200648635625839,1.581478696126331e-05
210,0,0.8317899703979492,0.8141372799873352,0.08574016392230988,0.07353650778532028,1.4986003407102544e-05,0.10803057998418808,1.577791721368623e-05
211,0,1.582248330116272,1.5230743885040283,0.5221812725067139,0.04838255047798157,1.7065454812836833e-05,0.09072848409414291,1.574093211467932e-05
212,0,0.5600060820579529,0.5219703316688538,0.33022549748420715,0.03184963017702103,1.923398122016806e-05,0.06840777397155762,1.5703832472569782e-05
213,0,0.945075273513794,0.9256259799003601,0.09716500341892242,0.08670202642679214,1.5691397493355907e-05,0.10794733464717865,1.5666619098188217e-05
214,0,1.442629337310791,1.4105489253997803,0.24889589846134186,0.061591681092977524,2.177573333028704e-05,0.08221692591905594,1.562929280485089e-05
215,0,1.2769193649291992,1.2636221647262573,0.07575910538434982,0.04007706791162491,1.5055496987770312e-05,0.07434241473674774,1.5591854408341973e-05
216,0,1.7972664833068848,1.7782347202301025,0.13769352436065674,0.03814615309238434,2.0306830265326425e-05,0.06709451228380203,1.55543047268957e-05
217,0,1.3246324062347412,1.3129997253417969,0.07243536412715912,0.029978688806295395,1.4349417142511811e-05,0.05779879540205002,1.5516644581178497e-05
218,0,1.457924485206604,1.4406254291534424,0.099882572889328,0.053395502269268036,1.6943555237958208e-05,0.09281153231859207,1.5478874794271042e-05
219,0,0.7896905541419983,0.7748494744300842,0.08121958374977112,0.06462109088897705,1.5331888789660297e-05,0.06975550949573517,1.544099619165026e-05
220,0,1.57001531124115,1.5560429096221924,0.054860301315784454,0.0829453244805336,1.3905729247198906e-05,0.08677607774734497,1.5403009601171313e-05
221,0,1.074052095413208,1.0567377805709839,0.08522720634937286,0.08327597379684448,1.460934890928911e-05,0.09255146235227585,1.5364915853049484e-05
222,0,1.0470404624938965,1.018733024597168,0.22284682095050812,0.04778899997472763,1.7546444723848253e-05,0.0726613998413086,1.532671577984203e-05
223,0,1.8668330907821655,1.8383903503417969,0.2058822214603424,0.0642135813832283,1.7197622582898475e-05,0.09286775439977646,1.5288410216430005e-05
224,0,1.922805905342102,1.8798184394836426,0.3326821029186249,0.08452798426151276,2.462436714267824e-05,0.10984556376934052,1.5249999999999998e-05
225,1,1.4264951944351196,1.3899753093719482,0.28797584772109985,0.06522294878959656,2.2845228158985265e-05,0.08921295404434204,1.5211485970025844e-05
226,1,1.8110281229019165,1.7047199010849,0.9984529614448547,0.05408712476491928,2.337117985007353e-05,0.07516168802976608,1.5172868968250261e-05
227,1,0.5326429009437561,0.5070151090621948,0.17896509170532227,0.057908136397600174,2.0084909920115024e-05,0.09670835733413696,1.5134149838666478e-05
228,1,1.2546666860580444,1.2392266988754272,0.08265463262796402,0.05659811943769455,1.854793845268432e-05,0.08688417822122574,1.5095329427499775e-05
229,1,0.782080352306366,0.7647796869277954,0.07297675311565399,0.07934509217739105,1.6836947906995192e-05,0.12070824950933456,1.5056408583188985e-05
230,1,0.7735174298286438,0.7549342513084412,0.10571154952049255,0.06770849972963333,1.9286890164949e-05,0.09252456575632095,1.501738815636796e-05
231,1,1.525589942932129,1.4577263593673706,0.5780841708183289,0.08845308423042297,2.4759297957643867e-05,0.11264054477214813,1.4978268999846974e-05
232,1,1.4749010801315308,1.4209153652191162,0.4840625524520874,0.0403800792992115,2.1738236682722345e-05,0.07120001316070557,1.4939051968594088e-05
233,1,1.4263041019439697,1.411602258682251,0.05332803726196289,0.10045494139194489,1.381854872306576e-05,0.08692025393247604,1.4899737919716455e-05
234,1,1.9188531637191772,1.9011913537979126,0.08394986391067505,0.0853247418999672,1.700052416708786e-05,0.10000582784414291,1.4860327712441605e-05
235,1,1.580825924873352,1.548384428024292,0.27696534991264343,0.03055974468588829,1.9598441213020124e-05,0.06433188915252686,1.4820822208098655e-05
236,1,0.9154123663902283,0.8954269886016846,0.09683696925640106,0.09152406454086304,2.0849978682235815e-05,0.11450149863958359,1.4781222270099478e-05
237,1,0.9270144701004028,0.8978303670883179,0.22119759023189545,0.0529281310737133,2.295385093020741e-05,0.08834922313690186,1.4741528763919846e-05
238,1,1.1289767026901245,1.0986005067825317,0.23634669184684753,0.05384320765733719,2.1790739992866293e-05,0.08097811043262482,1.470174255708051e-05
239,1,0.5757442116737366,0.5603483319282532,0.08125508576631546,0.060322243720293045,2.1885725800530054e-05,0.08507713675498962,1.4661864519128234e-05
240,1,0.7938135862350464,0.7806150317192078,0.06820067763328552,0.06004101783037186,1.8743183318292722e-05,0.0675215944647789,1.4621895521616798e-05
241,1,1.5838735103607178,1.4818291664123535,0.9444320201873779,0.070281483232975,3.0714349122717977e-05,0.0817304477095604,1.458183643808795e-05
242,1,1.3410147428512573,1.2924405336380005,0.4310210049152374,0.03415623679757118,2.9550988983828574e-05,0.0752730518579483,1.4541688144052304e-05
243,1,1.091245174407959,1.0701371431350708,0.1562463939189911,0.0391092412173748,2.943762592622079e-05,0.07054617255926132,1.450145151697022e-05
244,1,1.025840401649475,0.9982830286026001,0.1893175095319748,0.06497397273778915,4.2021318222396076e-05,0.1075228676199913,1.4461127436232612e-05
245,1,1.0733553171157837,1.0553354024887085,0.1019456535577774,0.06792270392179489,2.612078606034629e-05,0.08857563883066177,1.4420716783141746e-05
246,1,1.4218064546585083,1.3771770000457764,0.3592691123485565,0.07827983051538467,3.536408257787116e-05,0.09575637429952621,1.4380220440891962e-05
247,1,0.5603272318840027,0.5481305718421936,0.056470777839422226,0.05767101049423218,2.176291491196025e-05,0.07331246882677078,1.4339639294550374e-05
248,1,1.3813437223434448,1.366357445716858,0.05547218769788742,0.10349878668785095,1.792884177120868e-05,0.08527606725692749,1.4298974231037537e-05
249,1,1.0702388286590576,1.0072715282440186,0.5660896301269531,0.06853200495243073,3.4688790037762374e-05,0.058622393757104874,1.4258226139108056e-05
250,1,1.6362470388412476,1.613924503326416,0.18120746314525604,0.03211445361375809,2.7056450562668033e-05,0.051908403635025024,1.4217395909331162e-05
251,1,1.1610273122787476,1.1356418132781982,0.17345215380191803,0.07985249906778336,3.36383018293418e-05,0.08093920350074768,1.4176484434071241e-05
252,1,0.8556113839149475,0.8097432851791382,0.359720379114151,0.08575296401977539,3.7681806134060025e-05,0.11215242743492126,1.413549260746835e-05
253,1,1.4210366010665894,1.4097529649734497,0.06272095441818237,0.03916088864207268,2.448768100293819e-05,0.06106173247098923,1.4094421325418656e-05
254,1,0.8729000091552734,0.8496158719062805,0.14958928525447845,0.06430888175964355,3.522014958434738e-05,0.10218195617198944,1.4053271485554865e-05
255,1,1.5655035972595215,1.5402029752731323,0.1776660829782486,0.05775880813598633,4.2539519199635834e-05,0.09290523082017899,1.4012043987226599e-05
256,1,1.0147892236709595,0.9146876931190491,0.9477181434631348,0.037452325224876404,3.506212669890374e-05,0.06912759691476822,1.397073973148075e-05
257,1,1.510384440422058,1.4953113794326782,0.0690898522734642,0.07265021651983261,2.3683647668804042e-05,0.0906212329864502,1.3929359621041774e-05
258,1,0.5821390748023987,0.5031082630157471,0.7305694818496704,0.04923199489712715,3.719742380781099e-05,0.07023049145936966,1.3887904560291971e-05
259,1,1.4724485874176025,1.4660537242889404,,0.051039405167102814,3.8330435927491635e-05,0.07684449106454849,1.3846375455251717e-05
260,1,0.8986614346504211,0.8822466731071472,0.07011817395687103,0.08870197087526321,2.3825799871701747e-05,0.0993463397026062,1.3804773213559657e-05
261,1,1.4100074768066406,1.3683403730392456,0.31887248158454895,0.08431719988584518,4.1371851693838835e-05,0.11126357316970825,1.376309874445288e-05
262,1,0.8928285837173462,0.871731698513031,0.13472338020801544,0.059256311506032944,3.191540963598527e-05,0.0932212844491005,1.3721352958747033e-05
263,1,1.5719906091690063,1.5569994449615479,0.06609918177127838,0.07547949254512787,2.7992362447548658e-05,0.09213542938232422,1.3679536768816428e-05
264,1,0.8968023061752319,0.8860311508178711,0.05774036794900894,0.039072878658771515,2.7059048079536296e-05,0.06085887551307678,1.3637651088574089e-05
265,1,1.5987619161605835,1.5650172233581543,0.27795955538749695,0.036586176604032516,3.945964635931887e-05,0.08237376064062119,1.3595696833451789e-05
266,1,2.142819404602051,2.06136155128479,0.7423945069313049,0.05382540822029114,3.8635491364402696e-05,0.0905270203948021,1.3553674920380037e-05
267,1,0.9450439214706421,0.9282670021057129,0.07733210921287537,0.0812547504901886,2.8869260859210044e-05,0.0996079370379448,1.351158626776804e-05
268,1,0.9876042008399963,0.9804118275642395,,0.05557706207036972,3.714195918291807e-05,0.0882570743560791,1.3469431795483625e-05
269,1,1.6571868658065796,1.6368610858917236,0.10984277725219727,0.08030062913894653,5.0305123295402154e-05,0.10650836676359177,1.3427212424833146e-05
270,1,1.0315885543823242,1.018850564956665,0.05233151093125343,0.0695992112159729,2.433215922792442e-05,0.08048882335424423,1.338492907854134e-05
271,1,1.1943293809890747,1.1343034505844116,0.5480289459228516,0.04274435341358185,4.06341532652732e-05,0.061699897050857544,1.3342582680731165e-05
272,1,1.8406254053115845,1.8266009092330933,0.05721340700984001,0.07450379431247711,2.886648871935904e-05,0.09154905378818512,1.330017415690359e-05
273,1,1.6374592781066895,1.5503172874450684,0.8007948994636536,0.052451297640800476,3.9276466850424185e-05,0.08878304064273834,1.3257704433917392e-05
274,1,1.1328059434890747,1.1229121685028076,0.04844946414232254,0.043691981583833694,2.5502829885226674e-05,0.0572759211063385,1.3215174439968878e-05
275,1,1.168838381767273,1.1438652276992798,0.18332642316818237,0.0459253266453743,3.602934521040879e-05,0.0868719145655632,1.3172585104571607e-05
276,1,1.7420710325241089,1.7189576625823975,0.16689758002758026,0.05634966865181923,4.807571895071305e-05,0.0721035748720169,1.3129937358536069e-05
277,1,1.480983018875122,1.4147725105285645,0.5937995314598083,0.05217999964952469,3.568737520254217e-05,0.08441710472106934,1.3087232133949358e-05
278,1,1.288129210472107,1.245452642440796,0.36855217814445496,0.05042892321944237,3.971280966652557e-05,0.0659828782081604,1.304447036415478e-05
279,1,1.717279314994812,1.6931254863739014,0.14750884473323822,0.08837618678808212,5.0068025302607566e-05,0.09966332465410233,1.3001652983731468e-05
280,1,1.4059960842132568,1.3863239288330078,0.125288188457489,0.05740412324666977,4.820920730708167e-05,0.08544562011957169,1.2958780928473948e-05
281,1,0.3418952226638794,0.328361451625824,0.06387864053249359,0.05964042618870735,3.3284726669080555e-05,0.0832647904753685,1.2915855135371696e-05
282,1,1.5150212049484253,1.4709641933441162,0.3458380103111267,0.07857820391654968,5.004341437597759e-05,0.11086674779653549,1.2872876542588655e-05
283,1,1.696263074874878,1.6454840898513794,0.43179911375045776,0.06731802970170975,4.276448453310877e-05,0.08464828878641129,1.2829846089442723e-05
284,1,1.3176583051681519,1.0742675065994263,2.3682806491851807,0.05165086314082146,3.877577182720415e-05,0.07958628237247467,1.2786764716385243e-05
285,1,1.131488561630249,1.1135683059692383,0.1277230978012085,0.04394979402422905,3.5700228181667626e-05,0.058993253856897354,1.2743633364980427e-05
286,1,0.7590020298957825,0.7345626354217529,0.18644042313098907,0.04059552401304245,4.5902426791144535e-05,0.07529348134994507,1.270045297788479e-05
287,1,0.7541550397872925,0.6979802846908569,0.49351704120635986,0.05247029662132263,3.794123404077254e-05,0.08397635817527771,1.2657224498826548e-05
288,1,1.2958555221557617,1.27652108669281,0.11255139857530594,0.0695941224694252,3.370235936017707e-05,0.09197651594877243,1.2613948872584988e-05
289,1,0.8149558305740356,0.7938735485076904,0.07562857866287231,0.13273708522319794,3.004141035489738e-05,0.13763852417469025,1.2570627044969828e-05
290,1,1.0993590354919434,1.0467722415924072,0.4581940770149231,0.05159926041960716,3.6816480132984e-05,0.08373560756444931,1.2527259962800527e-05
291,1,0.8204620480537415,0.8118940591812134,0.042750369757413864,0.026047073304653168,3.360885239089839e-05,0.059798676520586014,1.2483848573885617e-05
292,1,1.1057381629943848,1.0986862182617188,,0.058433447033166885,3.926951467292383e-05,0.08258707076311111,1.2440393827001968e-05
293,1,1.0195531845092773,0.9958087801933289,0.15968771278858185,0.052126508206129074,6.544675852637738e-05,0.10336267948150635,1.2396896671874058e-05
294,1,1.5313633680343628,1.5186642408370972,0.050099994987249374,0.07187706232070923,2.5828798243310302e-05,0.08189766108989716,1.2353358059153221e-05
295,1,1.0362640619277954,1.0196446180343628,0.03999787196516991,0.12394349277019501,3.496302088024095e-05,0.12843365967273712,1.230977894039687e-05
296,1,0.7638488411903381,0.7519714832305908,0.03718172386288643,0.0727178230881691,2.2622098185820505e-05,0.090456023812294,1.2266160268047691e-05
297,1,0.341560423374176,0.3320326507091522,0.03498678654432297,0.057673774659633636,2.8468472009990364e-05,0.06289665400981903,1.2222502995412834e-05
298,1,1.3749769926071167,1.3612818717956543,0.03769294172525406,0.08681650459766388,3.000411561515648e-05,0.11168970167636871,1.2178808076643083e-05
299,1,1.785192847251892,1.7588597536087036,0.18024669587612152,0.06353799253702164,5.6551758461864665e-05,0.10260891914367676,1.2135076466711984e-05
300,1,1.308483600616455,1.2899088859558105,0.09369208663702011,0.08269965648651123,4.3573763832682744e-05,0.10139129310846329,1.2091309121394999e-05
301,1,0.8138239979743958,0.8071155548095703,0.03173850476741791,0.0323953777551651,2.4082977688522078e-05,0.03828771784901619,1.2047506997248598e-05
302,1,1.6319741010665894,1.5710467100143433,0.5224100947380066,0.08062689751386642,5.183735629543662e-05,0.0930820107460022,1.2003671051589357e-05
303,1,1.3798458576202393,1.1064186096191406,2.6689133644104004,0.052041321992874146,3.936468783649616e-05,0.07865839451551437,1.1959802242473041e-05
304,1,1.1259993314743042,1.1159541606903076,0.06377038359642029,0.027000848203897476,3.387559627299197e-05,0.046347565948963165,1.1915901528673662e-05
305,1,1.0003881454467773,0.9907907247543335,0.03909309208393097,0.0562184676527977,2.9060789529467e-05,0.057531844824552536,1.1871969869662524e-05
306,1,1.3158422708511353,1.2890757322311401,0.1993577927350998,0.041315436363220215,6.6259344748687e-05,0.09527558833360672,1.182800822558725e-05
307,1,1.326904296875,1.3192319869995117,0.028591901063919067,0.03289695456624031,3.281877434346825e-05,0.06334953755140305,1.1784017557250805e-05
308,1,1.317088007926941,1.3032660484313965,0.0618443563580513,0.06642607599496841,3.8752488762838766e-05,0.08630800992250443,1.1739998826090495e-05
309,1,1.3728536367416382,1.3661912679672241,,0.047958776354789734,4.25750513386447e-05,0.08527251332998276,1.1695952994156946e-05
310,1,1.4286456108093262,1.4204670190811157,0.034887444227933884,0.03791026771068573,3.121904956060462e-05,0.05587303638458252,1.1651881024093087e-05
311,1,1.7453198432922363,1.7305290699005127,0.029867282137274742,0.1017831340432167,3.0023356885067187e-05,0.1342857927083969,1.1607783879113117e-05
312,1,1.086403489112854,1.062312364578247,0.16526351869106293,0.060078687965869904,6.0354683228069916e-05,0.09119248390197754,1.156366252298143e-05
313,1,0.7229663729667664,0.7126857042312622,0.03127530217170715,0.0643104687333107,3.166315218550153e-05,0.07873920351266861,1.1519517919991578e-05
314,1,1.8313407897949219,1.8130357265472412,0.13612066209316254,0.0274492297321558,6.492483953479677e-05,0.0663844645023346,1.1475351034945177e-05
315,1,1.6313294172286987,1.5019927024841309,1.2032296657562256,0.09486497938632965,6.568222306668758e-05,0.08538375049829483,1.143116283313083e-05
316,1,0.8702929019927979,0.8574844002723694,0.031462110579013824,0.09281166642904282,3.0422765121329576e-05,0.1004219725728035,1.1386954280303035e-05
317,1,0.7588754892349243,0.7477033138275146,0.04286881163716316,0.05523354560136795,3.9660906622884795e-05,0.08245677500963211,1.1342726342661065e-05
318,1,0.8628453612327576,0.8493927717208862,0.0710347443819046,0.06752307713031769,3.795266093220562e-05,0.0594431608915329,1.1298479986827856e-05
319,1,1.1569116115570068,1.1440682411193848,0.029995355755090714,0.08700387924909592,3.4468790545361117e-05,0.10985776036977768,1.1254216179828886e-05
320,1,0.6526244878768921,0.6405057311058044,0.0691622793674469,0.0349867083132267,3.3832497138064355e-05,0.0690513402223587,1.1209935889071035e-05
321,1,0.8593364357948303,0.8476790189743042,0.06090159714221954,0.041522979736328125,3.2746640499681234e-05,0.06980844587087631,1.1165640082321445e-05
322,1,0.8661161661148071,0.8538635969161987,0.049842238426208496,0.061870038509368896,2.975171992147807e-05,0.0834861770272255,1.1121329727686363e-05
323,1,0.9633280634880066,0.9518322944641113,0.04223213344812393,0.061470311135053635,3.241912054363638e-05,0.08396685123443604,1.1077005793589994e-05
324,1,1.38309907913208,1.291677474975586,0.8474684953689575,0.04895620420575142,3.7975980376359075e-05,0.08452396094799042,1.1032669248753326e-05
325,1,1.3862831592559814,1.3693217039108276,0.09980597347021103,0.05034564062952995,3.9872847992228344e-05,0.08925559371709824,1.0988321062172957e-05
326,1,0.6784676909446716,0.668994665145874,0.033555515110492706,0.05871785804629326,3.228678906452842e-05,0.06361862272024155,1.0943962203099925e-05
327,1,1.115524172782898,0.859385073184967,2.4968721866607666,0.05329844355583191,4.5309250708669424e-05,0.07571990042924881,1.089959364101852e-05
328,1,1.027050495147705,0.9886291027069092,0.3470304310321808,0.02956123650074005,4.6242570533649996e-05,0.04478701949119568,1.0855216345625099e-05
329,1,1.291640281677246,1.2815643548965454,0.04838404431939125,0.04487810656428337,3.438922794885002e-05,0.05986021086573601,1.0810831286806879e-05
330,1,1.5990997552871704,1.5911141633987427,0.028460752218961716,0.03950207307934761,3.6102745070820674e-05,0.063273586332798,1.0766439434620761e-05
331,1,0.366361141204834,0.3464156985282898,0.031026402488350868,0.18830068409442902,3.6155670386506245e-05,0.14854145050048828,1.0722041759272113e-05
332,1,0.8711061477661133,0.8644879460334778,,0.052048251032829285,3.6856548831565306e-05,0.08030231297016144,1.0677639231093574e-05
333,1,1.7804627418518066,1.7513480186462402,0.22932851314544678,0.05438388139009476,7.300559082068503e-05,0.0692257434129715,1.0633232820523848e-05
334,1,1.3275110721588135,1.312674880027771,0.054359253495931625,0.08548480272293091,3.0048055123188533e-05,0.10250773280858994,1.0588823498086478e-05
335,1,1.5030763149261475,1.4863622188568115,0.11123693734407425,0.04725280776619911,4.818674278794788e-05,0.06453707069158554,1.0544412234368656e-05
336,1,1.3120578527450562,1.2663700580596924,0.4056515395641327,0.029932698234915733,7.672113861190155e-05,0.07248975336551666,1.0500000000000005e-05
337,1,1.0367872714996338,1.0304889678955078,,0.046618878841400146,5.201228486839682e-05,0.07932762056589127,1.0455587765631353e-05
338,1,0.7673807740211487,0.7593798637390137,0.01980588026344776,0.057555705308914185,3.467362330411561e-05,0.0628359466791153,1.041117650191353e-05
339,1,1.4735630750656128,1.149489164352417,3.170215368270874,0.0592833086848259,4.612524207914248e-05,0.08174406737089157,1.0366767179476163e-05
340,1,1.108587622642517,1.0907111167907715,0.1309221088886261,0.030480623245239258,4.487257683649659e-05,0.06518641859292984,1.0322360768906433e-05
341,1,0.5674861073493958,0.5570123195648193,0.04754707217216492,0.041084181517362595,4.036349491798319e-05,0.07328010350465775,1.02779582407279e-05
342,1,1.1788878440856934,1.1585263013839722,0.11336466670036316,0.07994169741868973,7.834923599148169e-05,0.10053036361932755,1.0233560565379251e-05
343,1,1.0068455934524536,0.9943358302116394,0.03755218908190727,0.07719364762306213,3.475251287454739e-05,0.09788285940885544,1.018916871319313e-05
344,1,0.7785871624946594,0.7690520286560059,0.05967419967055321,0.02586701512336731,4.6310946345329285e-05,0.04546712711453438,1.0144783654374912e-05
345,1,1.5127179622650146,1.5018788576126099,0.06213891878724098,0.039559848606586456,4.133750553592108e-05,0.05292535573244095,1.0100406358981486e-05
346,1,0.8672905564308167,0.8440769910812378,0.19479188323020935,0.021577201783657074,6.157995812827721e-05,0.053084857761859894,1.0056037796900084e-05
347,1,1.3593230247497559,1.345224380493164,0.05260457098484039,0.07518023252487183,3.407606345717795e-05,0.10156869888305664,1.001167893782705e-05
348,1,0.9812286496162415,0.9724760055541992,0.018639642745256424,0.06564179807901382,3.5220364225097e-05,0.07211819291114807,9.967330751246683e-06
349,1,1.0849108695983887,1.0090452432632446,0.6716343760490417,0.07655184715986252,8.693919517099857e-05,0.09745685756206512,9.922994206410013e-06
350,1,1.7992193698883057,1.7812509536743164,0.13557825982570648,0.03727620840072632,5.0232458306709304e-05,0.05091655254364014,9.878670272313646e-06
351,1,1.0685056447982788,1.0505785942077637,0.0861874595284462,0.08667387813329697,7.137224747566506e-05,0.09946393221616745,9.834359917678564e-06
352,1,0.4740085303783417,0.42926719784736633,0.38822245597839355,0.04716220498085022,6.189499981701374e-05,0.07119458168745041,9.790064110928978e-06
353,1,0.7144705057144165,0.7002394199371338,0.06468529999256134,0.07094952464103699,4.258867193129845e-05,0.0842849388718605,9.745783820171124e-06
354,1,1.2107254266738892,1.1606544256210327,0.4647431969642639,0.020576512441039085,7.999521039891988e-05,0.051326677203178406,9.701520013172153e-06
355,1,0.8392782211303711,0.8186567425727844,0.13877157866954803,0.05153763294219971,4.9205944378627464e-05,0.08332790434360504,9.657273657338947e-06
356,1,1.1025582551956177,1.0675448179244995,0.24947254359722137,0.10137195140123367,5.003873593523167e-05,0.09993268549442291,9.613045719696976e-06
357,1,1.28669273853302,1.272548794746399,0.06647548824548721,0.06415235996246338,3.340678085805848e-05,0.08576037734746933,9.568837166869184e-06
358,1,1.204674243927002,1.1831196546554565,0.11147496849298477,0.10678897798061371,6.292574107646942e-05,0.10132618993520737,9.524648965054838e-06
359,1,0.7310808897018433,0.7208858728408813,0.047029267996549606,0.0450110100209713,5.54616708541289e-05,0.06480854749679565,9.48048208000844e-06
360,1,1.2939496040344238,1.2709784507751465,0.16435880959033966,0.05429689586162567,5.868533844477497e-05,0.07638472318649292,9.436337477018584e-06
361,1,1.7326250076293945,1.7211917638778687,0.026930171996355057,0.08584725856781006,5.6028846302069724e-05,0.08893505483865738,9.392216120886897e-06
362,1,1.39814293384552,1.3924468755722046,,0.034474991261959076,5.3951822337694466e-05,0.07942504435777664,9.348118975906925e-06
363,1,1.8107796907424927,1.8046094179153442,0.03293294832110405,0.016683338209986687,5.0215134251629934e-05,0.04083866998553276,9.304047005843067e-06
364,1,1.2883516550064087,1.277076005935669,0.036252088844776154,0.06850413233041763,4.9863378080772236e-05,0.08448716998100281,9.260001173909519e-06
365,1,1.534539818763733,1.5144516229629517,0.1653480976819992,0.018788108602166176,6.914416007930413e-05,0.05225266143679619,9.215982442749207e-06
366,1,1.0305408239364624,1.0200762748718262,0.01480262354016304,0.08659788221120834,3.7683781556552276e-05,0.09307312220335007,9.171991774412764e-06
367,1,0.8021761775016785,0.7938337326049805,0.01992730237543583,0.05560677498579025,4.091961091035046e-05,0.07137151807546616,9.128030130337488e-06
368,1,0.9592607617378235,0.9416875243186951,0.01779109239578247,0.16061636805534363,3.535801079124212e-05,0.155250683426857,9.08409847132635e-06
369,1,1.390190839767456,1.3478738069534302,0.36710667610168457,0.038919951766729355,7.581608952023089e-05,0.0731782615184784,9.04019775752697e-06
370,1,0.897788941860199,0.8870957493782043,0.03321954607963562,0.06547974050045013,3.8649202906526625e-05,0.08193054795265198,8.996328948410657e-06
371,1,1.1872810125350952,1.175723671913147,0.03127460926771164,0.08252622932195663,6.03489279455971e-05,0.08604811131954193,8.952493002751414e-06
372,1,1.3104772567749023,1.2906302213668823,0.12185771763324738,0.07267682999372482,5.9142086684005335e-05,0.08052433282136917,8.908690878605012e-06
373,1,1.3361660242080688,1.2120022773742676,1.16605544090271,0.06325000524520874,5.751427306677215e-05,0.08789082616567612,8.864923533288025e-06
374,1,1.217740774154663,1.206387996673584,0.022132303565740585,0.0858841985464096,4.3495456338860095e-05,0.09689098596572876,8.821191923356926e-06
375,1,1.4033348560333252,1.3955581188201904,0.02589605376124382,0.04558716341853142,3.7356672692112625e-05,0.05813987925648689,8.777497004587175e-06
376,1,0.9498215317726135,0.9401821494102478,0.03798839449882507,0.048104554414749146,5.270940164336935e-05,0.06868463009595871,8.733839731952318e-06
377,1,1.3474211692810059,1.2535109519958496,0.8829982280731201,0.04519549384713173,6.108450179453939e-05,0.06698767095804214,8.690221059603138e-06
378,1,0.45204371213912964,0.4411126971244812,0.0247480645775795,0.06831222772598267,5.568997221416794e-05,0.10078942775726318,8.646641940846788e-06
379,1,1.093109130859375,1.05684494972229,0.3141945004463196,0.03100668080151081,6.786634185118601e-05,0.06586427241563797,8.603103328125953e-06
380,1,0.9568183422088623,0.9458337426185608,0.0331871397793293,0.0698738768696785,4.452390567166731e-05,0.08342663198709488,8.559606172998041e-06
381,1,1.2016774415969849,1.1387596130371094,0.5708758234977722,0.05027385801076889,8.30737772048451e-05,0.06629905104637146,8.516151426114392e-06
382,1,1.2458479404449463,1.2205711603164673,0.1541183590888977,0.10586800426244736,6.789869075873867e-05,0.09140483289957047,8.47274003719948e-06
383,1,1.074347972869873,0.995650589466095,0.7234793305397034,0.04116692394018173,7.891262794146314e-05,0.0857897624373436,8.429372955030184e-06
384,1,1.2063032388687134,1.15898597240448,0.410003662109375,0.07075271755456924,8.823075768304989e-05,0.05555005744099617,8.386051127415021e-06
385,1,1.204677700996399,1.1947404146194458,0.04775143787264824,0.044440947473049164,4.9542559281690046e-05,0.05878153443336487,8.342775501173461e-06
386,1,1.160889983177185,1.147881269454956,0.08501109480857849,0.025491373613476753,0.00010866498632822186,0.06461753696203232,8.299547022115221e-06
387,1,0.6787312030792236,0.6673941016197205,0.0278174988925457,0.07028353214263916,5.968149343971163e-05,0.10079974681138992,8.256366635019582e-06
